Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type
1,1,1,0,0,0,0,0,2,2,225000.0,53.66571524398174,15.474650403499044,Working,Higher education,Married,House / apartment,Managers
0,0,0,0,0,0,1,0,2,42,54000.0,62.1559648726531,0.0,Pensioner,Higher education,Married,House / apartment,Other
1,0,1,0,0,0,0,0,2,54,67500.0,54.29817176259608,1.5168004818716332,Working,Secondary / secondary special,Married,House / apartment,Low-skill Laborers
0,0,1,0,0,0,0,0,2,18,38700.0,48.31036913831222,25.59669260833556,Working,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,0,0,0,1,3,6,135000.0,37.23279738803672,1.451090713703909,Working,Higher education,Married,House / apartment,High skill tech staff
0,0,1,1,0,0,0,0,2,30,45000.0,55.305721541167856,25.747277493719924,State servant,Secondary / secondary special,Married,House / apartment,Cleaning staff
1,1,1,0,0,0,0,0,2,13,247500.0,34.57428968425087,11.020075703128745,Working,Secondary / secondary special,Married,House / apartment,Drivers
0,0,0,0,0,0,0,1,2,27,157500.0,34.815225500865864,14.609471789290676,Working,Secondary / secondary special,Single / not married,Municipal apartment,Core staff
0,0,1,0,0,0,0,0,2,6,180000.0,49.06603147224104,13.711438290998446,Commercial associate,Incomplete higher,Married,House / apartment,Sales staff
0,0,1,0,0,1,0,1,3,11,337500.0,35.01783061938301,9.11449242626474,Working,Secondary / secondary special,Married,House / apartment,Core staff
0,1,0,0,0,0,1,0,2,31,225000.0,56.01757736298487,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,1,0,0,0,1,13,171000.0,51.12219963448941,7.0993928691212,State servant,Lower secondary,Widow,House / apartment,Medicine staff
1,1,0,0,0,0,0,1,3,11,225000.0,35.38744806532646,3.200613291169565,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
0,0,1,1,1,0,0,0,2,47,157500.0,31.45855151029795,8.53131823377619,Working,Secondary / secondary special,Married,House / apartment,Other
1,1,0,0,0,0,0,1,2,17,270000.0,36.75640156882071,8.605241722964879,Working,Secondary / secondary special,Separated,House / apartment,Drivers
1,0,0,0,0,0,0,2,4,49,157500.0,32.33741965954126,12.802453164678262,Working,Higher education,Married,House / apartment,Laborers
1,0,0,0,0,0,1,0,2,45,135000.0,51.0044696331889,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,1,1,0,0,3,5,20,45000.0,42.54707488860141,22.177046756606916,Working,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,0,0,0,0,2,35,157500.0,48.38703053450789,18.012690198977392,Commercial associate,Higher education,Married,House / apartment,Other
1,1,0,1,1,0,0,1,3,51,144000.0,33.17248129667276,0.5366297733697475,Working,Secondary / secondary special,Married,House / apartment,Drivers
1,1,1,1,1,0,0,0,1,3,157500.0,55.20441898190928,3.32108119947706,Working,Higher education,Separated,House / apartment,Drivers
1,1,1,0,0,0,0,2,4,4,180000.0,40.43888649322026,3.2115649191975195,Working,Secondary / secondary special,Married,House / apartment,Drivers
1,1,1,0,0,1,0,0,2,2,247500.0,54.199607110344495,3.2854884083862093,Commercial associate,Higher education,Married,House / apartment,High skill tech staff
0,0,1,0,0,0,0,1,3,22,135000.0,31.283325461850687,0.6269807046003683,Working,Secondary / secondary special,Civil marriage,With parents,Sales staff
1,0,0,0,1,0,0,1,2,37,247500.0,45.98862399638596,18.023641827005346,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
0,0,0,0,0,0,0,0,2,34,135000.0,46.51430214172776,9.42935173206842,Commercial associate,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,0,0,1,0,1,33,180000.0,63.13339767414799,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other
0,0,1,1,1,0,0,0,2,40,112500.0,27.08885192714429,6.84202961046428,Working,Secondary / secondary special,Married,House / apartment,Sales staff
0,0,1,0,0,0,1,0,1,23,90000.0,66.73100748133089,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other
0,0,0,0,1,0,0,1,3,24,117000.0,31.869237561346228,4.588732143712739,Working,Secondary / secondary special,Married,House / apartment,Sales staff
1,1,0,1,0,0,0,1,3,23,144000.0,27.513227513227516,0.7748276829777476,Working,Incomplete higher,Married,House / apartment,Drivers
0,1,1,0,0,0,0,0,2,35,135000.0,59.47829181981834,3.6989123664414736,Working,Secondary / secondary special,Married,House / apartment,Other
1,0,1,0,0,0,0,0,2,35,157500.0,35.46958527553612,2.5106607254084614,Working,Secondary / secondary special,Married,House / apartment,Laborers
1,1,0,0,1,0,0,0,2,16,675000.0,49.627302408673685,2.595535842625105,Commercial associate,Higher education,Married,House / apartment,Managers
1,1,0,1,0,0,0,0,2,12,99000.0,57.594611799010245,3.4278595727496115,Working,Secondary / secondary special,Married,House / apartment,Drivers
1,0,1,0,0,0,0,0,2,21,90000.0,37.366954831379154,15.989376920812884,Working,Secondary / secondary special,Married,House / apartment,Laborers
1,1,1,0,0,0,0,2,4,13,85500.0,39.08088461775396,8.430015674517614,Working,Secondary / secondary special,Married,House / apartment,Other
1,1,0,0,1,0,0,0,1,13,157500.0,46.69226609718201,1.9493897889758172,Working,Secondary / secondary special,Separated,House / apartment,Security staff
0,0,0,0,1,0,0,0,2,51,90000.0,43.92424211311663,10.505349185814904,Commercial associate,Higher education,Married,House / apartment,High skill tech staff
0,0,1,0,0,0,0,2,4,33,121500.0,29.94996474944729,6.1520770447031765,Commercial associate,Secondary / secondary special,Married,House / apartment,Cooking staff
1,0,0,0,0,0,0,0,2,53,157500.0,32.759057338617495,10.612127559087456,State servant,Higher education,Married,House / apartment,Core staff
1,0,1,0,1,0,0,0,2,59,112500.0,43.13298698809695,0.5996016345304832,Working,Secondary / secondary special,Married,House / apartment,HR staff
1,1,1,1,1,0,0,0,1,24,126000.0,50.684134513371255,0.5776983784745751,Working,Secondary / secondary special,Separated,House / apartment,Drivers
0,0,1,0,1,0,0,0,1,43,337500.0,31.66389453582209,3.950799811084417,Commercial associate,Higher education,Single / not married,House / apartment,Secretaries
1,1,1,0,0,0,0,1,3,31,135000.0,26.34140331423643,0.3449762828805519,Working,Higher education,Married,House / apartment,Core staff
0,0,1,0,1,0,0,0,2,47,166500.0,47.69981587575378,0.517464424320828,Working,Secondary / secondary special,Married,House / apartment,Other
1,0,0,0,0,1,0,2,4,52,180000.0,27.18741657939588,6.362895884241292,Working,Secondary / secondary special,Married,House / apartment,Laborers
0,0,1,0,1,0,0,0,2,48,225000.0,44.15422630170366,23.263995838381348,State servant,Secondary / secondary special,Married,House / apartment,Other
1,0,1,0,0,0,1,0,2,41,135000.0,63.85072930997899,0.0,Pensioner,Higher education,Married,House / apartment,Other
0,0,0,0,0,0,0,0,1,28,112500.0,24.78353422725997,0.6215048905863912,Commercial associate,Higher education,Single / not married,With parents,Laborers
1,0,1,0,0,0,0,1,3,49,112500.0,38.015838792035424,0.6351944256213338,State servant,Secondary / secondary special,Married,House / apartment,Laborers
1,1,1,1,1,0,0,2,4,21,148500.0,44.94548142672334,4.101384696468784,Working,Higher education,Married,House / apartment,Drivers
1,1,0,0,0,0,0,2,4,31,153000.0,37.02745436251258,5.949471926186027,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
0,1,1,0,0,0,0,0,1,46,180000.0,57.90399529079995,7.354018220771131,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
1,0,1,0,1,0,0,2,4,35,360000.0,43.88043560100481,15.439057612408194,State servant,Higher education,Married,House / apartment,Managers
1,1,0,0,0,0,0,0,2,20,225000.0,57.10726435176629,8.514890791734258,Working,Secondary / secondary special,Civil marriage,Office apartment,Laborers
0,0,0,0,0,0,0,0,2,8,117000.0,36.94531715230292,3.507258875952278,Working,Secondary / secondary special,Married,Municipal apartment,Sales staff
0,0,1,0,0,1,0,0,1,33,270000.0,50.21321450816923,5.6181851783404175,Working,Secondary / secondary special,Separated,House / apartment,Laborers
0,0,0,0,0,0,0,0,2,39,306000.0,29.31477032382595,3.707126087462439,Commercial associate,Higher education,Married,House / apartment,Managers
0,0,1,0,0,0,1,0,2,16,112500.0,65.036243044005,0.0,Pensioner,Lower secondary,Married,House / apartment,Other
0,1,1,0,0,0,0,1,3,13,225000.0,29.26548799770016,7.718159852700603,Commercial associate,Higher education,Civil marriage,House / apartment,Other
0,0,1,0,1,0,1,0,2,49,112500.0,59.316755306406016,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,1,0,0,0,2,54,202500.0,43.612120714319936,7.882434273119913,Working,Secondary / secondary special,Married,House / apartment,Laborers
0,1,1,0,0,0,1,0,2,5,99000.0,57.5343778448565,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,0,0,0,0,2,7,157500.0,55.60962921894357,1.634530483172139,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff
0,0,1,0,1,0,1,0,1,5,94500.0,65.74536095881503,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other
1,0,0,1,0,0,0,1,3,28,135000.0,27.62274379350705,7.548409618267315,Working,Secondary / secondary special,Married,House / apartment,Laborers
0,0,1,0,0,0,0,1,3,9,157500.0,30.388029870565447,5.505930991053889,Working,Higher education,Married,House / apartment,Sales staff
0,0,1,0,0,0,0,0,2,4,171000.0,53.04968616740932,1.034928848641656,Working,Secondary / secondary special,Married,House / apartment,Laborers
1,1,1,0,0,0,0,0,1,3,202500.0,28.006050774485445,6.510742862618671,Commercial associate,Higher education,Single / not married,House / apartment,Laborers
1,1,1,0,0,0,0,0,2,4,168750.0,43.891387229032766,4.920018891558348,Working,Secondary / secondary special,Married,House / apartment,Laborers
0,0,1,0,0,0,0,2,4,49,157500.0,27.614530072486087,4.596945864733704,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
0,0,1,1,1,0,0,0,2,37,238500.0,56.17363806238321,8.134321717762855,Working,Higher education,Married,House / apartment,Sales staff
0,0,1,0,1,0,0,2,4,41,103500.0,35.99526342087791,10.234296392123042,Working,Secondary / secondary special,Married,House / apartment,Laborers
1,0,0,0,0,0,0,1,3,43,162000.0,30.240182892188063,2.5708946795622087,Working,Higher education,Married,Municipal apartment,Other
0,0,1,0,0,0,0,1,3,10,180000.0,45.08237677707277,5.703060295557061,Working,Secondary / secondary special,Married,House / apartment,Sales staff
1,1,0,1,0,0,0,0,2,31,247500.0,38.67019856670568,0.6324565186143453,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers
1,0,0,1,1,0,0,0,2,30,90000.0,39.82559532365483,0.9555295454389892,Working,Secondary / secondary special,Married,House / apartment,Drivers
1,1,1,0,0,1,0,0,1,2,135000.0,23.92109352005859,1.0102876855787593,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff
0,0,1,1,1,0,0,0,2,48,90000.0,45.2877198025969,0.2792665147128277,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
1,0,1,0,1,1,0,0,2,41,360000.0,46.98248423992279,4.4490988863563246,Working,Secondary / secondary special,Married,House / apartment,Managers
1,0,1,0,0,0,0,2,4,1,112500.0,39.31086880634099,6.343730535192372,Working,Secondary / secondary special,Civil marriage,House / apartment,Other
0,0,1,0,1,0,0,0,2,0,900000.0,51.01815916822385,3.200613291169565,Working,Higher education,Married,House / apartment,Other
0,0,0,0,0,0,0,0,2,22,135000.0,48.732006817388445,6.100056811570395,Working,Secondary / secondary special,Married,House / apartment,Other
1,1,1,0,0,0,0,0,2,16,225000.0,45.75590190079194,6.141125416675223,Working,Secondary / secondary special,Married,House / apartment,Drivers
0,0,0,0,0,0,1,0,1,18,180000.0,63.05126046393834,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other
1,1,1,0,0,0,0,2,4,40,315000.0,34.53869689316002,3.1650205000787146,Working,Higher education,Married,House / apartment,Laborers
0,0,1,0,0,0,0,2,4,34,135000.0,39.28075182926412,4.758482378146026,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
1,0,1,0,1,0,0,1,3,11,270000.0,34.067776887958,3.200613291169565,Commercial associate,Incomplete higher,Married,House / apartment,Drivers
0,0,1,0,1,0,1,0,1,11,180000.0,62.98828860277761,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other
0,1,0,1,1,0,0,1,3,48,135000.0,39.97070439502522,5.771507970731774,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff
0,1,1,1,1,0,0,0,1,50,720000.0,56.92382458229806,13.180284331642676,Commercial associate,Higher education,Separated,House / apartment,Managers
1,0,1,0,0,0,0,1,3,29,112500.0,46.93593982080399,2.2094909546397257,Working,Secondary / secondary special,Married,House / apartment,Drivers
0,0,1,0,0,0,0,2,4,6,90000.0,47.59577540948822,3.1157381739529217,Commercial associate,Secondary / secondary special,Married,House / apartment,Cooking staff
0,0,0,0,0,0,0,0,1,31,67500.0,40.71815300793308,1.4483528066969205,Commercial associate,Secondary / secondary special,Separated,House / apartment,Other
0,0,0,1,1,0,0,1,2,20,144000.0,39.4997843898232,9.599101966501708,Working,Secondary / secondary special,Single / not married,Rented apartment,High skill tech staff
1,1,0,0,0,0,0,0,2,33,202500.0,34.59619294030678,1.1088523378303456,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
0,1,1,1,0,0,0,2,4,14,94500.0,38.75233577691534,18.09756531619404,State servant,Secondary / secondary special,Married,House / apartment,Laborers
0,1,0,0,0,0,0,0,2,34,135000.0,51.89155150345319,29.23263311361629,Working,Secondary / secondary special,Married,House / apartment,Laborers
0,0,1,0,0,0,0,0,2,50,157500.0,54.28174432055416,2.869326543323956,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff
0,0,0,1,1,0,0,0,1,23,180000.0,49.77788729405805,0.9610053594529662,State servant,Secondary / secondary special,Widow,House / apartment,Laborers
0,0,1,0,0,0,1,0,2,44,157500.0,62.6077195288062,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,0,0,1,0,1,27,135000.0,64.24498791898533,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other
0,1,1,0,1,0,0,0,2,16,270000.0,51.064703587342656,7.0993928691212,Working,Higher education,Married,House / apartment,Other
0,1,1,0,0,0,1,0,2,52,135000.0,57.9861325010096,0.0,Pensioner,Higher education,Married,House / apartment,Other
1,1,0,0,1,0,0,1,3,17,135000.0,51.8395312703204,5.243091918382992,Working,Secondary / secondary special,Married,House / apartment,Laborers
0,1,1,0,0,0,0,2,4,46,135000.0,36.753663661813725,14.376749693696654,State servant,Secondary / secondary special,Married,House / apartment,Other
0,1,0,0,0,0,0,1,3,56,157500.0,26.54948424676756,0.7036421007960465,Working,Higher education,Married,House / apartment,Sales staff
0,0,0,0,1,0,0,0,2,30,450000.0,40.296515328856856,15.272045284981896,State servant,Higher education,Married,House / apartment,Managers
0,0,0,0,1,0,0,2,4,33,112500.0,34.117059214083795,1.9548656029897944,Working,Secondary / secondary special,Married,Municipal apartment,Medicine staff
1,0,1,0,0,0,0,0,2,1,283500.0,23.255782117360383,3.2060891051835423,State servant,Secondary / secondary special,Civil marriage,House / apartment,Laborers
0,1,1,0,0,0,1,0,2,7,112500.0,56.64729597459223,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,1,1,0,1,0,1,0,2,37,175500.0,60.44477299328528,0.0,Pensioner,Higher education,Married,House / apartment,Other
0,0,1,0,1,0,1,0,2,15,202500.0,64.80625885541798,0.0,Pensioner,Higher education,Married,House / apartment,Other
0,0,0,1,0,0,0,0,2,46,135000.0,57.00869969951471,35.11913317864159,Working,Secondary / secondary special,Married,House / apartment,Other
1,1,1,0,1,0,0,0,2,20,202500.0,35.88848504760536,12.443787346762766,Commercial associate,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,0,0,1,0,1,1,67500.0,65.31824746572482,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other
1,0,1,0,0,0,0,0,2,21,112500.0,54.78004339582606,15.291210634030817,Working,Higher education,Civil marriage,House / apartment,Security staff
0,0,1,1,0,1,0,2,4,28,337500.0,42.84276884535617,11.381479428051223,State servant,Higher education,Married,House / apartment,Managers
0,0,1,0,0,0,0,0,2,35,135000.0,32.843932455834135,1.2320581531448285,Commercial associate,Secondary / secondary special,Married,House / apartment,Medicine staff
0,0,1,1,0,0,0,0,2,0,180000.0,38.55794437941916,19.29950649226199,Working,Higher education,Married,House / apartment,Core staff
1,1,0,0,0,0,0,2,4,46,247500.0,33.26283222790338,0.533891866362759,Working,Secondary / secondary special,Married,With parents,Drivers
0,0,0,1,0,0,0,0,2,43,162000.0,37.25470064409262,11.039241052177662,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff
0,0,1,0,0,0,1,0,2,29,360000.0,60.2257404327262,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
1,0,0,1,1,0,0,0,2,8,270000.0,35.57362574180168,0.6817388447401383,Commercial associate,Higher education,Married,House / apartment,Core staff
1,1,0,0,0,0,0,0,2,6,261000.0,30.43731219669124,7.326639150701246,State servant,Higher education,Married,Municipal apartment,Core staff
1,1,1,0,0,0,0,3,5,49,315000.0,42.13912674456012,15.844267849442494,Working,Secondary / secondary special,Married,House / apartment,Managers
1,1,0,0,1,0,0,0,2,6,135000.0,52.989452213255575,14.47531434594824,Working,Higher education,Married,House / apartment,Core staff
1,1,0,0,1,0,0,1,2,19,292500.0,34.749515732698136,2.891229799379864,Working,Secondary / secondary special,Separated,House / apartment,Laborers
0,1,1,0,0,0,1,0,2,41,157500.0,62.21346091979986,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,1,0,0,0,2,18,157500.0,47.36852912790817,12.961251771083594,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
0,0,0,0,1,0,0,1,3,25,202500.0,49.20292682259047,9.92491290033334,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Managers
0,0,1,1,1,0,0,0,2,40,202500.0,48.49654681478744,1.9658172310177484,Commercial associate,Higher education,Married,House / apartment,Managers
1,0,1,0,1,0,0,0,2,58,135000.0,37.65443506711294,13.177546424635686,Working,Secondary / secondary special,Married,House / apartment,Managers
0,1,1,0,1,0,0,0,2,52,157500.0,59.9163569409365,4.095908882454808,Working,Higher education,Married,House / apartment,High skill tech staff
0,1,0,0,0,0,0,0,2,51,144000.0,46.078974927616585,9.46768243016626,Commercial associate,Higher education,Married,House / apartment,Other
0,0,1,0,1,1,0,0,2,46,180000.0,45.3123609656598,8.764040329370212,State servant,Secondary / secondary special,Married,House / apartment,High skill tech staff
0,0,1,0,0,0,1,0,1,40,180000.0,64.12452001067784,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other
0,1,0,1,0,0,0,1,3,35,135000.0,27.32157402273832,5.766032156717797,State servant,Secondary / secondary special,Civil marriage,House / apartment,Core staff
0,0,0,1,0,0,0,0,1,21,234000.0,49.1728098455136,4.451836793363313,Working,Secondary / secondary special,Single / not married,House / apartment,Cleaning staff
1,1,1,1,0,0,0,2,4,60,135000.0,40.184261141570325,10.781877793520742,Working,Secondary / secondary special,Married,House / apartment,Laborers
1,1,0,0,0,0,0,0,2,26,135000.0,25.07375237000075,2.012361650136553,Working,Secondary / secondary special,Married,With parents,Laborers
0,1,0,0,0,0,0,0,1,13,187650.0,23.310540257500158,0.7666139619567821,Working,Higher education,Single / not married,House / apartment,Other
1,0,1,0,1,0,0,0,2,57,270000.0,37.10959157272223,10.855801282709432,Working,Higher education,Married,House / apartment,Managers
0,0,0,0,0,0,1,0,1,25,166500.0,59.99849415114616,0.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,Other
1,1,1,0,0,0,0,0,2,18,256500.0,46.6703628411261,11.696338733854905,Commercial associate,Higher education,Married,House / apartment,Managers
0,1,1,0,0,0,0,1,3,39,135000.0,42.385538375189086,7.86874473808497,Commercial associate,Higher education,Married,House / apartment,Private service staff
1,1,0,0,1,0,0,0,2,7,180000.0,26.467347036557904,2.7817135191003235,Working,Higher education,Married,House / apartment,Laborers
0,0,1,0,1,0,1,0,1,39,180000.0,53.46311012546459,0.0,Pensioner,Incomplete higher,Single / not married,House / apartment,Other
0,0,1,0,0,0,0,1,3,15,112500.0,26.27569354606871,1.796066996584461,Working,Higher education,Married,With parents,Core staff
0,1,1,0,1,0,1,0,2,54,81000.0,62.481775806484734,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,0,0,0,0,2,2,261000.0,51.20981265871305,12.553303627042308,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
0,1,1,0,0,0,0,0,1,29,225000.0,33.13415059857492,3.2444198032813816,Commercial associate,Higher education,Separated,House / apartment,Waiters/barmen staff
1,1,1,0,1,1,0,0,2,59,450000.0,50.152980554015485,2.5270881674503927,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
1,0,1,0,0,0,0,0,1,9,180000.0,33.68173199997262,6.95154589074382,Working,Incomplete higher,Single / not married,House / apartment,Drivers
0,0,0,0,0,0,1,0,2,44,135000.0,58.489907390295485,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,0,1,0,2,4,11,202500.0,36.91520017522605,14.248068064368194,Working,Lower secondary,Married,House / apartment,Laborers
1,1,1,0,0,0,0,0,2,36,157500.0,25.818463075901622,3.685222831406531,Working,Secondary / secondary special,Married,House / apartment,Laborers
0,0,0,0,1,0,0,0,1,13,157500.0,31.22309150769694,5.114410289054532,Working,Incomplete higher,Separated,House / apartment,Other
0,0,1,0,0,0,1,0,1,40,315000.0,55.26739084307001,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other
0,0,1,1,1,0,0,2,4,49,60750.0,29.26001218368618,5.423793780844234,Commercial associate,Higher education,Married,House / apartment,Core staff
1,0,1,0,0,0,0,1,3,24,180000.0,49.49314496533125,9.900271737270444,Working,Secondary / secondary special,Married,House / apartment,Drivers
0,0,0,0,1,0,0,0,2,38,180000.0,27.97593379740857,4.763958192160003,Working,Secondary / secondary special,Civil marriage,House / apartment,Security staff
1,0,0,1,0,0,0,0,1,46,90000.0,27.105279369186224,0.4654441911880463,Working,Secondary / secondary special,Single / not married,With parents,Drivers
0,0,1,0,1,0,1,0,2,51,148500.0,66.1587849168703,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
1,0,0,1,1,0,0,2,4,6,135000.0,40.9536130105341,3.682484924399543,Commercial associate,Secondary / secondary special,Married,Office apartment,Laborers
0,0,1,0,0,0,1,0,2,18,74700.0,60.96223741760611,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
1,0,0,0,0,0,0,1,3,21,76500.0,28.082712170681123,1.4319253646549894,Working,Secondary / secondary special,Married,House / apartment,Drivers
0,1,1,0,0,0,0,0,1,21,162000.0,49.47671752328933,7.726373573721569,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
0,0,1,0,1,0,1,0,2,6,83250.0,55.35774177430064,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other
0,0,1,0,1,0,1,0,2,34,157500.0,61.36744765464041,0.0,Pensioner,Higher education,Married,House / apartment,Other
1,1,1,0,0,0,0,0,2,51,225000.0,48.85247472569594,4.763958192160003,Working,Secondary / secondary special,Married,House / apartment,Drivers
1,0,1,0,1,0,1,0,2,37,108000.0,63.88084628705586,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
1,1,1,0,0,1,0,0,1,14,270000.0,36.06371109605262,3.2717988733512664,Working,Secondary / secondary special,Single / not married,House / apartment,Managers
0,0,1,0,0,0,1,0,1,19,135000.0,64.66662559806156,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other
0,0,0,1,0,0,0,0,2,31,90000.0,54.40768804287562,12.34522269451118,State servant,Higher education,Civil marriage,Office apartment,Other
0,0,1,0,0,0,0,0,1,57,360000.0,32.73989198956858,7.709946131679637,State servant,Secondary / secondary special,Separated,House / apartment,Medicine staff
1,0,1,0,0,0,0,0,2,20,202500.0,42.98514000971957,4.591470050719727,Commercial associate,Secondary / secondary special,Married,House / apartment,Other
0,0,1,1,1,0,0,0,2,43,247500.0,47.6231544795581,4.679083074943359,Commercial associate,Higher education,Civil marriage,House / apartment,Core staff
1,1,1,0,0,0,0,2,3,6,225000.0,47.84766285413116,1.9083211838709897,Working,Higher education,Single / not married,House / apartment,Managers
0,0,1,0,1,0,0,0,2,18,180000.0,41.43274673675708,13.382889450159825,Commercial associate,Secondary / secondary special,Married,House / apartment,Secretaries
0,0,0,0,0,1,0,0,1,41,315000.0,48.10502611278808,5.415580059823268,Working,Secondary / secondary special,Separated,House / apartment,Core staff
0,0,1,0,0,0,0,0,2,27,202500.0,44.28017002402513,1.8453493227102544,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
0,0,0,1,1,0,0,0,1,41,157500.0,51.59038173268445,9.511488942278076,Working,Higher education,Separated,House / apartment,High skill tech staff
0,0,1,0,0,0,0,0,2,15,157500.0,53.06611360945126,9.177464287425478,State servant,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,0,0,1,0,2,5,382500.0,61.01973346475287,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
1,1,1,1,1,0,0,0,2,51,135000.0,58.736319020924455,9.276028939677063,Working,Secondary / secondary special,Married,House / apartment,Laborers
0,0,0,0,0,0,0,0,1,15,67500.0,53.01683128332546,6.95154589074382,Working,Secondary / secondary special,Widow,House / apartment,Cooking staff
0,0,0,1,0,0,0,0,2,49,126000.0,49.73681868895323,10.037167087619869,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff
0,0,1,0,1,0,0,1,2,37,157500.0,44.0967302545569,1.5031109468366906,Working,Higher education,Single / not married,House / apartment,High skill tech staff
0,0,1,0,0,0,0,0,1,35,202500.0,33.39151385723184,6.0726777415005095,Commercial associate,Higher education,Single / not married,Co-op apartment,Accountants
1,0,0,0,1,0,0,0,1,26,112500.0,43.40403978178881,0.8158962880825753,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,Laborers
1,1,0,0,0,0,0,1,3,58,378000.0,39.05350554768408,7.496389385134534,State servant,Higher education,Married,House / apartment,Other
0,0,1,0,1,0,1,0,2,18,202500.0,63.541345818189285,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,1,0,0,0,0,0,2,44,103500.0,52.1270115060542,8.870818702642765,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff
0,0,1,0,0,0,1,0,2,10,270000.0,49.92025845842146,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other
0,0,0,0,0,0,0,0,1,20,157500.0,49.18102356653456,0.539367680376736,Working,Secondary / secondary special,Widow,House / apartment,Cleaning staff
0,1,1,0,0,0,0,0,2,9,67500.0,32.72894036154062,1.5332279239135642,State servant,Higher education,Civil marriage,House / apartment,Core staff
0,0,1,0,0,0,0,2,4,56,135000.0,43.98721397427736,23.291374908451235,Working,Secondary / secondary special,Civil marriage,House / apartment,Medicine staff
0,0,1,0,0,0,0,2,4,2,67500.0,36.30190900566062,0.5831741924885521,State servant,Incomplete higher,Married,With parents,Core staff
0,0,1,0,0,0,0,2,4,14,118350.0,28.351027057366,8.925576842782535,Working,Secondary / secondary special,Married,House / apartment,Cooking staff
0,0,0,1,1,0,0,0,2,2,180000.0,32.92059385202982,0.5749604714675866,Working,Secondary / secondary special,Married,Municipal apartment,Sales staff
0,0,0,0,0,0,0,0,2,41,76500.0,35.92955365271018,14.34663271661978,Commercial associate,Secondary / secondary special,Married,House / apartment,Other
0,1,1,1,0,0,0,0,2,9,292500.0,34.17455526123055,5.297850058522762,State servant,Higher education,Married,With parents,Other
