Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type_1,Income_type_2,Income_type_3,Income_type_4,Income_type_5,Education_type,Family_status_1,Family_status_2,Family_status_3,Family_status_4,Family_status_5,Housing_type_1,Housing_type_2,Housing_type_3,Housing_type_4,Housing_type_5,Housing_type_6,Occupation_type_1,Occupation_type_2,Occupation_type_3,Occupation_type_4,Occupation_type_5,Occupation_type_6,Occupation_type_7,Occupation_type_8,Occupation_type_9,Occupation_type_10,Occupation_type_11,Occupation_type_12,Occupation_type_13,Occupation_type_14,Occupation_type_15,Occupation_type_16,Occupation_type_17,Occupation_type_18,Occupation_type_19
0,0,1,0,0,0,1,-0.6472020574809728,-1.5812065880252435,0.9744235263692544,0.6793621211277656,0.7989102030542866,-1.4740110791045533,0,0,0,1,0,-0.527668610278408,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,-0.6472020574809728,-0.03719673768435178,0.4238885827781599,-0.5866375292904825,1.5356912125164834,-1.4740110791045533,0,0,0,1,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,1,-0.6472020574809728,-1.5812065880252435,0.15880550378022396,0.47654387557475875,1.1806615617164493,-1.4740110791045533,0,0,0,1,0,-0.527668610278408,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,1.468682684230164,0.9729969797341885,1.5724592649820301,-0.2487592337372892,-0.22228758454842856,0.7769026895052159,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1.6651840171290118,1.7111702913187463,-0.6149312079179626,0.9154292240611492,-1.1586749306957649,0.0007500097056457322,0,0,1,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,1.6651840171290118,1.7111702913187463,-0.38603894579548725,1.4430947876877447,-0.7781163932667632,0.1622628203768901,0,1,0,0,0,1.5012715318915784,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,1,-0.6472020574809728,-1.5812065880252435,0.827966161203999,0.6504048521194478,0.8575713556374764,-1.4740110791045533,0,0,0,1,0,-0.527668610278408,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,-0.6472020574809728,-0.03719673768435178,0.0754878637087573,0.07020254223829814,-0.12829679695658175,-0.5061402108103097,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,1,-0.6472020574809728,-0.03719673768435178,1.3841751130358846,0.7010575650248714,1.3122875326939905,-1.4740110791045533,0,0,0,1,0,1.5012715318915784,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1.6197157013746104,1.5403648483354355,1.3265688687271477,-0.15746987181144878,-1.4495726905454995,-0.3677578588027123,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,1.468682684230164,0.9729969797341885,0.0027544938165112165,-0.830772802916934,-0.6321079314501686,0.4492612518123379,0,1,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,-0.6472020574809728,-0.03719673768435178,1.128790210576665,0.5848323148389132,0.7379084751795183,0.9630278880782899,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,1.468682684230164,0.9729969797341885,-0.274716161438206,0.7525619639400822,0.577916462193185,-0.12428151210181257,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,1,-0.6472020574809728,-1.5812065880252435,1.6867542925051555,-0.35136878291764645,1.7564336683007418,-1.4740110791045533,0,0,0,1,0,-0.527668610278408,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,0.7561704393102276,0.6447007528869819,1.142577403785904,0.8248836410816208,0,1,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,0,-0.6472020574809728,-1.5812065880252435,1.3249132054524075,0.35725213606360084,-1.4035962278666898,-0.9337654903947649,1,0,0,0,0,1.5012715318915784,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,-0.6472020574809728,-1.5812065880252435,-0.44186705060945974,0.7362203604044727,-1.1468998479833514,0.3481060372776362,1,0,0,0,0,-0.527668610278408,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,1.468682684230164,0.9729969797341885,0.4784187838742355,-0.47207380212822736,-0.8936454201177256,-0.9871333968265223,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,-0.6472020574809728,-1.5812065880252435,0.9666622642359144,0.6630756107365224,-0.9958417293062138,0.14331935429612574,1,0,0,0,0,1.5012715318915784,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,-0.9995726438767969,-0.5783644388433917,0.9802926415487649,1.0507609630410262,0,0,1,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,0.7540734902164927,-2.3737963018094463,0.809321817762815,1.334902204498944,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1.468682684230164,0.9729969797341885,1.5921881191587186,0.06400241362401837,-0.4304186859502535,0.7708669634691437,0,1,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,-0.6472020574809728,-0.03719673768435178,0.4533600186685914,-0.21990525596837293,-1.0026155072923677,0.24715615043413416,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,-0.6472020574809728,-1.5812065880252435,-0.08836249447155775,0.667200453255903,0.2085825984615147,-0.8485774474936879,0,1,0,0,0,-0.527668610278408,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1.468682684230164,-1.5812065880252435,0.7258261057673877,-0.49598677558138765,-0.7699336004563373,0.2627199456667059,1,0,0,0,0,-0.527668610278408,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,-1.5939814011900122,0.06757527835400118,0.2985922856873143,0.03460888446041954,0,1,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,-0.6472020574809728,-0.03719673768435178,0.8909979225712938,0.06108039499449222,-0.9914627971044547,0.6113499665728144,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,-1.5826853983927553,0.004383025603279796,0.7530490435936561,-0.5238264401723097,0,1,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,-0.6472020574809728,-0.03719673768435178,0.8472870188229038,-1.4377127310118947,-0.35794351545513287,-1.1064379852907562,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.6472020574809728,-1.5812065880252435,0.932822543233693,1.0612614121558805,1.2261461715954487,1.5583885847788395,1,0,0,0,0,1.5012715318915784,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,-0.6472020574809728,-0.03719673768435178,-1.2871525508756054,0.5399354710247036,-0.06145003552434758,1.6897293806841756,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,1.6518601207779817,1.661117986087249,1.0942682601982656,0.8662761052048197,-0.5098755644062897,0.974810773379615,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,-0.6472020574809728,-0.03719673768435178,0.9605960045542679,-0.43968327994394474,-1.307600797549237,0.47597294970665777,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.6472020574809728,-1.5812065880252435,0.39103136679496686,-0.3483912198712668,-1.0784824681450695,0.39792626561847066,1,0,0,0,0,-0.527668610278408,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,0.4757202856439614,-0.4642271635553384,1.2184197118433224,1.4851313865290356,0,0,1,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,-0.6472020574809728,-0.03719673768435178,-0.475053105729342,0.48660803341769127,1.0819914087281086,-1.4740110791045533,0,0,0,1,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,-0.6472020574809728,-1.5812065880252435,0.9008727644715588,1.0689811240952825,1.2007152604594158,-1.4740110791045533,0,0,0,1,0,-0.527668610278408,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.6472020574809728,-1.5812065880252435,0.4442003373825997,-0.5047077345483035,-1.2906024645756473,-0.10611466354212579,0,1,0,0,0,-0.527668610278408,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,0.5429729466871158,0.8384011610659315,0.6047594330962591,0.5248650801294555,0,1,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,0,0,1.468682684230164,0.9729969797341885,1.5712233977029817,-0.3501967729064527,-0.11623322832751617,0.764535302429365,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1.6245645088488083,1.5585797897694822,0.06656583952086004,-0.32374664563522215,-1.4701081285629323,-0.8681922442155603,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,1.1234139764011368,-0.35136878291764645,0.47712132670771357,0.5457226326185985,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,1.6421782139838939,1.6247471121842008,1.0740209657435373,-1.6614395833901174,-0.061645881117058425,1.3188708007297496,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.6472020574809728,-0.03719673768435178,1.20384942724764,0.6178548888858293,1.0418935055138485,1.7534326993050369,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,-0.6472020574809728,-0.03719673768435178,0.1525921423803497,-0.5096137040980049,-1.213949510339917,0.06586358955009361,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,-0.24721153438861063,0.027310497667278433,0.1466255342600272,0.28999769644264173,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,-0.3521083326411593,0.2116128894451819,0.14862823035496944,0.6977671533671892,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,-0.6472020574809728,-1.5812065880252435,1.525646051306788,0.5650389519111684,0.10985757955867759,0.7440519525913052,1,0,0,0,0,1.5012715318915784,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,0.7019927659137233,0.359947889918848,0.5712953481473895,0.0999801014290381,0,1,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.6472020574809728,-0.03719673768435178,0.41713665057376126,-0.6527994730905976,0.8527653725103854,1.5900668890158176,0,1,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.535230526115104,1.2229893848661124,-0.046507689165135785,0.021533902069514138,-0.3304530108130999,0.4523896740837738,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1.5411070687260693,1.245065097309432,-0.7696427576728088,1.6308620547642403,-1.6921050808183478,-0.21006868631135284,1,0,0,0,0,1.5012715318915784,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,-0.8266500770780583,-0.7766625981428208,0.8814871851021288,1.4134998751185635,0,0,1,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,1.468682684230164,0.9729969797341885,0.36178856238003787,0.3722908873952757,0.26336632249618097,-0.4590786551342873,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,-0.6472020574809728,-0.03719673768435178,-0.6111942337912384,-0.3142084660162996,1.4820021272732393,-1.4740110791045533,0,0,0,1,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,-1.4635801534280395,-0.8052552809250271,-1.9193767253937475,0.15944759898349417,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,-1.2702245689446314,0.32492018364091846,-0.39883972216543523,0.3963639926444155,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,1,-0.6472020574809728,-0.03719673768435178,1.335648907700311,-1.0683421730475686,1.5879217896179094,-1.4740110791045533,0,0,0,1,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1.6651840171290118,1.7111702913187463,1.1466793662908983,-0.8557958299583768,-1.0144125524030156,-0.9748044343357234,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,-0.31480241460217323,-1.2098742293957803,0.5053487710280465,-0.18546677171186152,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,-0.6472020574809728,-0.03719673768435178,-0.10292119731814575,1.4217196051304253,-0.6095686433169083,0.676729374733459,1,0,0,0,0,1.5012715318915784,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,0.9243836089411055,0.5159276194692254,1.1496344593280234,1.1639185232991298,0,1,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,-0.6472020574809728,-0.03719673768435178,1.1707661997943637,-1.8412283788370003,1.4162261662653113,-1.4740110791045533,0,0,0,1,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,-0.6472020574809728,-0.03719673768435178,0.9861019826273976,-0.49334738433053793,-0.23907979797940826,-0.597701263557448,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1.468682684230164,0.9729969797341885,1.1804918559424025,-0.014725171474933019,-0.015123364576218563,1.1103594338718508,0,0,1,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.6472020574809728,-0.03719673768435178,-1.2409984345236786,0.8196053516959666,-1.7224554933099403,-1.0859777709447347,0,1,0,0,0,-0.527668610278408,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.6472020574809728,-1.5812065880252435,0.8564204710458085,0.8987562217041666,-0.43683351877937504,0.8401912598201615,1,0,0,0,0,-0.527668610278408,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,-0.6472020574809728,-0.03719673768435178,1.1178933457338969,-2.869686470003463,1.414378613948202,-1.4740110791045533,0,0,0,1,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,-0.6472020574809728,-1.5812065880252435,1.6124807304203608,-1.5570252791660666,1.2352735575651104,-1.4740110791045533,0,0,0,1,0,-0.527668610278408,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,1.1707834481222426,-1.7839327944938796,0.540582898220154,-0.9969808733785226,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.6472020574809728,-1.5812065880252435,0.4977138168661003,-0.2698910145385608,-0.9990203560050565,0.433933986844687,1,0,0,0,0,1.5012715318915784,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.6472020574809728,-1.5812065880252435,0.9855267689945474,0.654258312266606,-0.5864365868007075,1.0404719069383839,1,0,0,0,0,1.5012715318915784,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,0.8851755641141139,-0.30911921103207274,0.9634579909637956,0.2594304733207846,0,1,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,-0.6472020574809728,-0.03719673768435178,1.3201358110309955,0.8374584119555407,0.5765503661027283,0.7347926295799537,1,0,0,0,0,1.5012715318915784,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,-0.6472020574809728,-1.5812065880252435,-0.0005664501524833055,1.0685404941961358,0.27382777340633996,-1.1803652822891155,1,0,0,0,0,-0.527668610278408,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,-0.6472020574809728,-1.5812065880252435,-0.39702293344835626,-0.45979325158542617,0.4217777826085091,-0.8861245486334538,1,0,0,0,0,-0.527668610278408,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,0.8727621684505248,0.37359019356885415,-1.1777211237540601,0.19043026816183295,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,-0.6472020574809728,-1.5812065880252435,-0.10434751230387462,1.6414384123899732,0.8001731711257015,1.7771353384528108,1,0,0,0,0,-0.527668610278408,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,0.002691484426734496,1.2890083947983009,-0.547253564264966,0.6824511930908845,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,-0.04758747454228049,-1.062037339257622,0.8014771189509025,0.27747928515409337,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,1.6866185401482707,1.981257961833836,-0.4639068251463603,-2.3063722880210102,-0.669408718403551,0.9492754247378016,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,-0.6472020574809728,-0.03719673768435178,0.35456809299524666,0.23512230731829387,-0.38820692023171155,0.23682133407215047,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,-0.6472020574809728,-0.03719673768435178,1.126190054025241,-0.8325906941768189,1.3197551920734956,-1.4740110791045533,0,0,0,1,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1.5960959523864275,1.4516353314808192,0.11499490068770013,0.33012338193927443,-0.16069003497891263,-0.6479047745613162,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,-0.6472020574809728,-1.5812065880252435,0.335966703879393,0.8938922686997519,-0.1858586240913121,0.5266013147629618,1,0,0,0,0,-0.527668610278408,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,1.5278802257020432,-1.3624355205703642,0.3782583069249192,-0.3723835482852079,0,0,0,1,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,1.3941520672374637,1.1883635956421843,0.05943079481259554,-0.14196273215545102,1,0,0,0,0,1.5012715318915784,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,-0.6472020574809728,-0.03719673768435178,0.930918103520286,0.24527176570647882,-1.4219671480855434,-0.08308894775087956,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,-0.6472020574809728,-0.03719673768435178,-1.0700451199292074,0.24527176570647882,-0.3033557857265823,0.46992286782119264,1,0,0,0,0,1.5012715318915784,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,1,0,0,-0.6472020574809728,-0.03719673768435178,-0.2787289721185391,0.6527947520974555,-1.4741103183365534,-0.06753931814123237,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,-0.6472020574809728,-0.03719673768435178,-0.749786290568726,1.2292461300002322,1.1194967936271565,-0.2907723026218492,1,0,0,0,0,-0.527668610278408,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
